transaction_id,date,gross_sales,units_sold,manufacturing_cost,freight_cost,marketing_cost,cogs,net_sales,profit_loss,profit_margin,fiscal_year,month,quarter,year
1675,2023-11-06,2888.73,198,1443.88,378.5,779.15,2601.53,287.2,-493.26,-17.08,FY23-24,11,4,2023
1676,2023-11-07,3833.27,106,1851.48,411.63,519.45,2782.56,1050.71,215.94,5.63,FY23-24,11,4,2023
1677,2023-11-08,3334.14,193,1632.32,410.56,560.65,2603.53,730.61,-50.45,-1.51,FY23-24,11,4,2023
1678,2023-11-09,7628.41,12,1974.06,392.17,363.16,2729.39,4899.02,4080.2,53.49,FY23-24,11,4,2023
1679,2023-11-10,6403.52,127,1135.73,273.75,631.33,2040.81,4362.71,3750.47,58.57,FY23-24,11,4,2023
1680,2023-11-11,6907.33,28,860.97,249.86,604.27,1715.1,5192.23,4677.7,67.72,FY23-24,11,4,2023
1681,2023-11-12,6082.51,32,1377.08,203.78,379.64,1960.5,4122.01,3533.86,58.1,FY23-24,11,4,2023
1682,2023-11-13,3306.42,166,1192.88,350.24,341.07,1884.19,1422.23,856.97,25.92,FY23-24,11,4,2023
1683,2023-11-14,4213.22,39,1244.83,284.11,390.12,1919.06,2294.16,1718.44,40.79,FY23-24,11,4,2023
1684,2023-11-15,5734.06,48,1605.87,258.15,495.76,2359.78,3374.28,2666.35,46.5,FY23-24,11,4,2023
1685,2023-11-16,3166.81,117,1248.46,252.93,525.07,2026.46,1140.35,532.41,16.81,FY23-24,11,4,2023
1686,2023-11-17,6069.5,120,874.97,445.02,505.76,1825.75,4243.75,3696.02,60.89,FY23-24,11,4,2023
1687,2023-11-18,4639.51,34,1220.5,395.27,694.81,2310.58,2328.93,1635.76,35.26,FY23-24,11,4,2023
1688,2023-11-19,4437.77,137,1670.03,483.04,392.76,2545.83,1891.94,1128.19,25.42,FY23-24,11,4,2023
1689,2023-11-20,6066.44,120,1835.74,352.9,337.0,2525.64,3540.8,2783.11,45.88,FY23-24,11,4,2023
1690,2023-11-21,5666.39,145,1830.71,305.7,500.01,2636.42,3029.97,2239.04,39.51,FY23-24,11,4,2023
1691,2023-11-22,4458.55,115,1712.24,297.46,246.04,2255.74,2202.81,1526.09,34.23,FY23-24,11,4,2023
1692,2023-11-23,6738.99,195,1415.95,197.97,604.36,2218.28,4520.71,3855.23,57.21,FY23-24,11,4,2023
1693,2023-11-24,3378.41,153,1702.46,173.86,514.69,2391.01,987.4,270.1,7.99,FY23-24,11,4,2023
1694,2023-11-25,5923.9,81,1478.83,350.73,449.29,2278.85,3645.05,2961.4,49.99,FY23-24,11,4,2023
1695,2023-11-26,5889.65,138,1556.55,206.53,440.97,2204.05,3685.6,3024.38,51.35,FY23-24,11,4,2023
1696,2023-11-27,4535.68,117,1030.34,321.15,636.5,1987.99,2547.69,1951.29,43.02,FY23-24,11,4,2023
1697,2023-11-28,5489.2,14,1521.94,411.55,631.72,2565.21,2923.99,2154.43,39.25,FY23-24,11,4,2023
1698,2023-11-29,3123.33,12,1689.33,233.45,463.04,2385.82,737.51,21.76,0.7,FY23-24,11,4,2023
1699,2023-11-30,6386.04,141,1670.56,501.05,588.77,2760.38,3625.66,2797.55,43.81,FY23-24,11,4,2023
1700,2023-12-01,4722.65,113,856.24,200.93,629.51,1686.68,3035.97,2529.97,53.57,FY23-24,12,4,2023
1701,2023-12-02,4215.92,73,1548.13,399.02,550.33,2497.48,1718.44,969.2,22.99,FY23-24,12,4,2023
1702,2023-12-03,6573.51,115,778.06,342.48,469.18,1589.72,4983.79,4506.87,68.56,FY23-24,12,4,2023
1703,2023-12-04,3943.48,107,1586.84,419.41,557.18,2563.43,1380.05,611.02,15.49,FY23-24,12,4,2023
1704,2023-12-05,2887.31,19,1149.33,188.38,344.14,1681.85,1205.46,700.91,24.28,FY23-24,12,4,2023
1705,2023-12-06,2665.06,158,2352.82,530.7,510.67,3394.19,-729.13,-1747.39,-65.57,FY23-24,12,4,2023
1706,2023-12-07,5909.01,137,1559.62,282.12,465.03,2306.77,3602.24,2910.21,49.25,FY23-24,12,4,2023
1707,2023-12-08,3079.36,55,1900.58,367.66,441.52,2709.76,369.6,-443.33,-14.4,FY23-24,12,4,2023
1708,2023-12-09,7632.19,164,2555.44,444.45,241.02,3240.91,4391.28,3419.01,44.8,FY23-24,12,4,2023
1709,2023-12-10,1877.11,75,1091.3,239.53,345.86,1676.69,200.42,-302.59,-16.12,FY23-24,12,4,2023
1710,2023-12-11,7544.68,178,1717.84,382.57,427.12,2527.53,5017.15,4258.89,56.45,FY23-24,12,4,2023
1711,2023-12-12,5316.53,121,907.04,222.85,634.26,1764.15,3552.38,3023.14,56.86,FY23-24,12,4,2023
1712,2023-12-13,4854.93,22,1672.45,439.7,542.87,2655.02,2199.91,1403.4,28.91,FY23-24,12,4,2023
1713,2023-12-14,4182.62,146,2382.85,223.98,640.95,3247.78,934.84,-39.49,-0.94,FY23-24,12,4,2023
1714,2023-12-15,5598.7,173,1186.06,303.85,686.44,2176.35,3422.35,2769.44,49.47,FY23-24,12,4,2023
1715,2023-12-16,4943.55,95,1057.02,330.61,549.4,1937.03,3006.52,2425.41,49.06,FY23-24,12,4,2023
1716,2023-12-17,6654.95,99,1454.41,378.43,521.04,2353.88,4301.07,3594.91,54.02,FY23-24,12,4,2023
1717,2023-12-18,5171.34,67,2522.91,496.85,354.05,3373.81,1797.53,785.39,15.19,FY23-24,12,4,2023
1718,2023-12-19,5225.45,63,1885.52,254.8,798.0,2938.32,2287.13,1405.63,26.9,FY23-24,12,4,2023
1719,2023-12-20,4454.58,21,1047.54,413.87,287.32,1748.73,2705.85,2181.23,48.97,FY23-24,12,4,2023
1720,2023-12-21,4914.58,23,2227.53,497.03,517.81,3242.37,1672.21,699.5,14.23,FY23-24,12,4,2023
1721,2023-12-22,5461.7,130,672.47,316.57,624.92,1613.96,3847.74,3363.55,61.58,FY23-24,12,4,2023
1722,2023-12-23,2434.75,171,2568.28,244.99,627.01,3440.28,-1005.53,-2037.61,-83.69,FY23-24,12,4,2023
1723,2023-12-24,2977.72,190,1928.23,127.0,326.74,2381.97,595.75,-118.84,-3.99,FY23-24,12,4,2023
1724,2023-12-25,6114.9,130,2381.78,488.33,437.01,3307.12,2807.78,1815.64,29.69,FY23-24,12,4,2023
1725,2023-12-26,5256.3,29,676.1,275.56,380.16,1331.82,3924.48,3524.93,67.06,FY23-24,12,4,2023
1726,2023-12-27,4724.02,84,1584.72,199.86,202.93,1987.51,2736.51,2140.26,45.31,FY23-24,12,4,2023
1727,2023-12-28,5027.65,153,1433.06,164.17,519.55,2116.78,2910.87,2275.84,45.27,FY23-24,12,4,2023
1728,2023-12-29,5521.37,79,996.51,199.68,392.36,1588.55,3932.82,3456.26,62.6,FY23-24,12,4,2023
1729,2023-12-30,4190.36,65,851.99,391.97,725.82,1969.78,2220.58,1629.65,38.89,FY23-24,12,4,2023
1730,2023-12-31,3832.54,110,1753.54,405.79,592.28,2751.61,1080.93,255.45,6.67,FY23-24,12,4,2023
1731,2024-01-01,5293.77,195,1798.87,365.21,506.21,2670.29,2623.48,1822.39,34.43,FY23-24,1,1,2024
1732,2024-01-02,3532.44,141,2149.99,313.23,429.1,2892.32,640.12,-227.58,-6.44,FY23-24,1,1,2024
1733,2024-01-03,5612.38,120,1248.29,175.45,517.27,1941.01,3671.37,3089.07,55.04,FY23-24,1,1,2024
1734,2024-01-04,2446.12,134,1429.2,227.01,461.62,2117.83,328.29,-307.06,-12.55,FY23-24,1,1,2024
1735,2024-01-05,6543.73,141,808.77,189.34,510.43,1508.54,5035.19,4582.63,70.03,FY23-24,1,1,2024
1736,2024-01-06,5708.9,29,2270.39,357.28,785.25,3412.92,2295.98,1272.1,22.28,FY23-24,1,1,2024
1737,2024-01-07,5384.04,147,1534.77,193.67,340.29,2068.73,3315.31,2694.69,50.05,FY23-24,1,1,2024
1738,2024-01-08,6474.04,33,1861.29,228.58,474.7,2564.57,3909.47,3140.1,48.5,FY23-24,1,1,2024
1739,2024-01-09,7498.21,163,1878.95,281.65,605.96,2766.56,4731.65,3901.68,52.03,FY23-24,1,1,2024
1740,2024-01-10,6521.56,46,2229.55,133.02,439.98,2802.55,3719.01,2878.25,44.13,FY23-24,1,1,2024
1741,2024-01-11,2238.69,63,1084.3,304.68,737.08,2126.06,112.63,-525.19,-23.46,FY23-24,1,1,2024
1742,2024-01-12,3080.63,112,1848.79,289.28,601.77,2739.84,340.79,-481.16,-15.62,FY23-24,1,1,2024
1743,2024-01-13,4062.77,158,1487.5,418.42,392.17,2298.09,1764.68,1075.25,26.47,FY23-24,1,1,2024
1744,2024-01-14,5039.14,47,2552.84,218.01,530.61,3301.46,1737.68,747.24,14.83,FY23-24,1,1,2024
1745,2024-01-15,5776.49,183,1082.82,170.08,394.31,1647.21,4129.28,3635.12,62.93,FY23-24,1,1,2024
1746,2024-01-16,3911.38,13,2085.71,262.59,380.5,2728.8,1182.58,363.94,9.3,FY23-24,1,1,2024
1747,2024-01-17,5280.15,197,1675.17,190.19,478.97,2344.33,2935.82,2232.52,42.28,FY23-24,1,1,2024
1748,2024-01-18,3866.93,66,1648.93,303.92,689.56,2642.41,1224.52,431.8,11.17,FY23-24,1,1,2024
1749,2024-01-19,4082.72,182,1527.01,114.01,611.82,2252.84,1829.88,1154.03,28.27,FY23-24,1,1,2024
1750,2024-01-20,2890.01,29,2173.33,239.47,496.61,2909.41,-19.4,-892.22,-30.87,FY23-24,1,1,2024
1751,2024-01-21,3615.15,26,1631.93,207.16,617.18,2456.27,1158.88,422.0,11.67,FY23-24,1,1,2024
1752,2024-01-22,2972.47,128,737.79,356.78,540.29,1634.86,1337.61,847.15,28.5,FY23-24,1,1,2024
1753,2024-01-23,3536.19,80,2109.75,218.94,324.52,2653.21,882.98,87.02,2.46,FY23-24,1,1,2024
1754,2024-01-24,6580.46,13,2018.1,126.39,478.23,2622.72,3957.74,3170.92,48.19,FY23-24,1,1,2024
1755,2024-01-25,3575.9,23,1793.57,279.82,489.03,2562.42,1013.48,244.75,6.84,FY23-24,1,1,2024
1756,2024-01-26,8948.57,12,935.76,331.99,614.25,1882.0,7066.57,6501.97,72.66,FY23-24,1,1,2024
1757,2024-01-27,5739.98,89,1013.44,272.88,415.03,1701.35,4038.63,3528.23,61.47,FY23-24,1,1,2024
1758,2024-01-28,5277.25,195,561.28,238.87,363.1,1163.25,4114.0,3765.02,71.34,FY23-24,1,1,2024
1759,2024-01-29,3712.46,64,1730.16,232.84,493.17,2456.17,1256.29,519.44,13.99,FY23-24,1,1,2024
1760,2024-01-30,6050.46,141,825.23,311.29,403.19,1539.71,4510.75,4048.84,66.92,FY23-24,1,1,2024
1761,2024-01-31,4136.54,129,640.62,211.06,451.47,1303.15,2833.39,2442.44,59.05,FY23-24,1,1,2024
1762,2024-02-01,5183.01,33,2137.49,267.15,487.87,2892.51,2290.5,1422.75,27.45,FY23-24,2,1,2024
1763,2024-02-02,8840.13,171,1884.09,375.04,442.54,2701.67,6138.46,5327.96,60.27,FY23-24,2,1,2024
1764,2024-02-03,4855.91,167,1333.41,169.87,644.48,2147.76,2708.15,2063.82,42.5,FY23-24,2,1,2024
1765,2024-02-04,6723.91,91,1432.98,295.63,712.14,2440.75,4283.16,3550.94,52.81,FY23-24,2,1,2024
1766,2024-02-05,3945.24,156,296.33,121.1,629.44,1046.87,2898.37,2584.31,65.5,FY23-24,2,1,2024
1767,2024-02-06,4947.52,168,1958.37,322.79,234.32,2515.48,2432.04,1677.4,33.9,FY23-24,2,1,2024
1768,2024-02-07,7656.2,197,1153.63,202.12,403.7,1759.45,5896.75,5368.92,70.13,FY23-24,2,1,2024
1769,2024-02-08,4059.55,69,1665.15,401.96,473.2,2540.31,1519.24,757.15,18.65,FY23-24,2,1,2024
1770,2024-02-09,7718.67,156,255.72,152.31,223.06,631.09,7087.58,6898.25,89.37,FY23-24,2,1,2024
1771,2024-02-10,6061.63,58,1988.78,344.21,368.62,2701.61,3360.02,2549.54,42.06,FY23-24,2,1,2024
1772,2024-02-11,4156.3,72,1123.58,422.11,471.29,2016.98,2139.32,1534.23,36.91,FY23-24,2,1,2024
1773,2024-02-12,5948.61,119,811.98,196.93,432.65,1441.56,4507.05,4074.58,68.5,FY23-24,2,1,2024
1774,2024-02-13,6458.83,159,1330.2,213.81,501.3,2045.31,4413.52,3799.93,58.83,FY23-24,2,1,2024
1775,2024-02-14,5932.71,161,1201.8,205.58,292.88,1700.26,4232.45,3722.37,62.74,FY23-24,2,1,2024
1776,2024-02-15,2644.66,118,2037.13,251.41,430.96,2719.5,-74.84,-890.69,-33.68,FY23-24,2,1,2024
1777,2024-02-16,3909.29,85,1289.8,351.74,522.79,2164.33,1744.96,1095.66,28.03,FY23-24,2,1,2024
1778,2024-02-17,4628.72,39,2181.31,243.25,501.53,2926.09,1702.63,824.8,17.82,FY23-24,2,1,2024
1779,2024-02-18,4888.35,67,1665.07,187.9,567.03,2420.0,2468.35,1742.35,35.64,FY23-24,2,1,2024
1780,2024-02-19,5931.01,126,1947.18,98.12,558.29,2603.59,3327.42,2546.34,42.93,FY23-24,2,1,2024
1781,2024-02-20,5266.55,168,1498.92,460.19,438.93,2398.04,2868.51,2149.1,40.81,FY23-24,2,1,2024
1782,2024-02-21,2996.98,109,2136.03,468.05,518.02,3122.1,-125.12,-1061.75,-35.43,FY23-24,2,1,2024
1783,2024-02-22,5570.3,28,923.19,356.02,380.0,1659.21,3911.09,3413.33,61.28,FY23-24,2,1,2024
1784,2024-02-23,5915.88,185,1556.81,218.96,459.47,2235.24,3680.64,3010.07,50.88,FY23-24,2,1,2024
1785,2024-02-24,5839.69,182,1301.78,374.77,341.66,2018.21,3821.48,3216.02,55.07,FY23-24,2,1,2024
1786,2024-02-25,6621.17,103,2198.31,394.87,659.81,3252.99,3368.18,2392.28,36.13,FY23-24,2,1,2024
1787,2024-02-26,6250.88,192,2249.52,274.58,458.98,2983.08,3267.8,2372.88,37.96,FY23-24,2,1,2024
1788,2024-02-27,5688.77,122,1500.21,304.14,659.59,2463.94,3224.83,2485.65,43.69,FY23-24,2,1,2024
1789,2024-02-28,4894.75,192,854.24,423.18,546.72,1824.14,3070.61,2523.37,51.55,FY23-24,2,1,2024
1790,2024-02-29,2508.56,155,1713.55,135.95,367.15,2216.65,291.91,-373.08,-14.87,FY23-24,2,1,2024
1791,2024-03-01,5644.43,72,667.7,399.84,537.67,1605.21,4039.22,3557.66,63.03,FY23-24,3,1,2024
1792,2024-03-02,5311.53,125,2313.07,269.08,621.46,3203.61,2107.92,1146.84,21.59,FY23-24,3,1,2024
1793,2024-03-03,5407.37,122,1263.41,188.74,488.36,1940.51,3466.86,2884.71,53.35,FY23-24,3,1,2024
1794,2024-03-04,3084.88,56,1484.71,196.97,511.1,2192.78,892.1,234.27,7.59,FY23-24,3,1,2024
1795,2024-03-05,3378.42,66,1159.52,213.53,417.28,1790.33,1588.09,1050.99,31.11,FY23-24,3,1,2024
1796,2024-03-06,6579.73,127,1049.11,178.99,503.62,1731.72,4848.01,4328.49,65.79,FY23-24,3,1,2024
1797,2024-03-07,4940.67,54,1868.65,477.14,535.68,2881.47,2059.2,1194.76,24.18,FY23-24,3,1,2024
1798,2024-03-08,6022.25,170,1420.69,349.12,413.18,2182.99,3839.26,3184.36,52.88,FY23-24,3,1,2024
1799,2024-03-09,5042.48,154,1521.24,406.45,338.11,2265.8,2776.68,2096.94,41.59,FY23-24,3,1,2024
1800,2024-03-10,5044.63,13,998.05,356.24,693.2,2047.49,2997.14,2382.89,47.24,FY23-24,3,1,2024
1801,2024-03-11,6407.43,157,1928.03,306.12,590.62,2824.77,3582.66,2735.23,42.69,FY23-24,3,1,2024
1802,2024-03-12,4225.93,56,1978.89,307.48,417.85,2704.22,1521.71,710.44,16.81,FY23-24,3,1,2024
1803,2024-03-13,5144.18,152,1395.54,260.25,532.95,2188.74,2955.44,2298.82,44.69,FY23-24,3,1,2024
1804,2024-03-14,4306.59,56,2133.96,268.42,278.21,2680.59,1626.0,821.82,19.08,FY23-24,3,1,2024
1805,2024-03-15,4348.26,87,1447.94,159.19,203.44,1810.57,2537.69,1994.52,45.87,FY23-24,3,1,2024
1806,2024-03-16,4536.24,133,1889.88,408.18,662.62,2960.68,1575.56,687.36,15.15,FY23-24,3,1,2024
1807,2024-03-17,5333.2,84,688.54,118.68,534.43,1341.65,3991.55,3589.06,67.3,FY23-24,3,1,2024
1808,2024-03-18,4281.88,112,1676.72,194.14,492.84,2363.7,1918.18,1209.07,28.24,FY23-24,3,1,2024
1809,2024-03-19,6883.63,146,1364.26,501.2,534.9,2400.36,4483.27,3763.16,54.67,FY23-24,3,1,2024
1810,2024-03-20,3658.09,99,1577.76,313.62,983.92,2875.3,782.79,-79.8,-2.18,FY23-24,3,1,2024
1811,2024-03-21,4719.69,153,1555.34,317.77,630.36,2503.47,2216.22,1465.18,31.04,FY23-24,3,1,2024
1812,2024-03-22,4340.4,78,1562.85,363.73,343.18,2269.76,2070.64,1389.71,32.02,FY23-24,3,1,2024
1813,2024-03-23,7170.47,70,1807.85,145.97,247.94,2201.76,4968.71,4308.18,60.08,FY23-24,3,1,2024
1814,2024-03-24,5294.83,147,1217.41,160.62,658.18,2036.21,3258.62,2647.76,50.01,FY23-24,3,1,2024
1815,2024-03-25,6547.77,59,1784.54,255.51,628.41,2668.46,3879.31,3078.77,47.02,FY23-24,3,1,2024
1816,2024-03-26,2771.66,12,2116.26,209.66,586.26,2912.18,-140.52,-1014.17,-36.59,FY23-24,3,1,2024
1817,2024-03-27,5400.58,116,794.93,292.5,378.07,1465.5,3935.08,3495.43,64.72,FY23-24,3,1,2024
1818,2024-03-28,6334.45,122,1109.73,348.55,554.49,2012.77,4321.68,3717.85,58.69,FY23-24,3,1,2024
1819,2024-03-29,5123.43,103,1130.73,438.92,391.5,1961.15,3162.28,2573.94,50.24,FY23-24,3,1,2024
1820,2024-03-30,6598.22,127,953.98,381.11,599.42,1934.51,4663.71,4083.36,61.89,FY23-24,3,1,2024
1821,2024-03-31,4224.07,90,1262.65,200.57,647.4,2110.62,2113.45,1480.26,35.04,FY23-24,3,1,2024
1822,2024-04-01,7114.02,118,2016.56,262.5,418.48,2697.54,4416.48,3607.22,50.71,FY24-25,4,2,2024
1823,2024-04-02,8448.35,60,2223.79,235.31,669.77,3128.87,5319.48,4380.82,51.85,FY24-25,4,2,2024
1824,2024-04-03,4455.74,156,1553.09,198.34,517.23,2268.66,2187.08,1506.48,33.81,FY24-25,4,2,2024
1825,2024-04-04,4331.75,179,1337.88,175.58,573.78,2087.24,2244.51,1618.34,37.36,FY24-25,4,2,2024
1826,2024-04-05,7180.08,44,1901.46,466.43,303.55,2671.44,4508.64,3707.21,51.63,FY24-25,4,2,2024
1827,2024-04-06,7369.36,55,318.02,301.06,534.83,1153.91,6215.45,5869.28,79.64,FY24-25,4,2,2024
1828,2024-04-07,4215.71,163,972.41,277.58,398.66,1648.65,2567.06,2072.46,49.16,FY24-25,4,2,2024
1829,2024-04-08,4369.72,78,339.18,348.43,571.2,1258.81,3110.91,2733.27,62.55,FY24-25,4,2,2024
1830,2024-04-09,4577.32,102,967.15,353.37,720.07,2040.59,2536.73,1924.55,42.05,FY24-25,4,2,2024
1831,2024-04-10,2983.32,73,1116.49,411.88,543.43,2071.8,911.52,289.98,9.72,FY24-25,4,2,2024
1832,2024-04-11,3622.02,174,2238.84,225.63,364.87,2829.34,792.68,-56.12,-1.55,FY24-25,4,2,2024
1833,2024-04-12,3493.79,58,119.47,340.27,593.97,1053.71,2440.08,2123.97,60.79,FY24-25,4,2,2024
1834,2024-04-13,3848.3,158,1291.65,208.88,560.27,2060.8,1787.5,1169.26,30.38,FY24-25,4,2,2024
1835,2024-04-14,4947.97,83,1809.78,280.98,808.79,2899.55,2048.42,1178.56,23.82,FY24-25,4,2,2024
1836,2024-04-15,5351.32,14,1705.37,305.67,538.1,2549.14,2802.18,2037.44,38.07,FY24-25,4,2,2024
1837,2024-04-16,7325.75,109,2230.87,315.45,412.18,2958.5,4367.25,3479.7,47.5,FY24-25,4,2,2024
1838,2024-04-17,3502.47,79,1580.53,311.03,615.6,2507.16,995.31,243.16,6.94,FY24-25,4,2,2024
1839,2024-04-18,6476.48,99,1687.14,380.18,480.85,2548.17,3928.31,3163.86,48.85,FY24-25,4,2,2024
1840,2024-04-19,4679.02,13,580.75,240.3,512.04,1333.09,3345.93,2946.0,62.96,FY24-25,4,2,2024
1841,2024-04-20,4925.8,135,1005.87,318.17,360.73,1684.77,3241.03,2735.6,55.54,FY24-25,4,2,2024
1842,2024-04-21,6012.23,48,608.65,224.11,481.63,1314.39,4697.84,4303.52,71.58,FY24-25,4,2,2024
1843,2024-04-22,3315.92,172,1786.3,592.08,504.62,2883.0,432.92,-431.98,-13.03,FY24-25,4,2,2024
1844,2024-04-23,5573.61,138,1674.35,208.71,480.75,2363.81,3209.8,2500.66,44.87,FY24-25,4,2,2024
1845,2024-04-24,5249.68,33,1656.77,229.93,411.37,2298.07,2951.61,2262.19,43.09,FY24-25,4,2,2024
1846,2024-04-25,5738.68,66,1059.28,388.26,543.23,1990.77,3747.91,3150.68,54.9,FY24-25,4,2,2024
1847,2024-04-26,5433.75,109,1013.53,257.05,361.48,1632.06,3801.69,3312.07,60.95,FY24-25,4,2,2024
1848,2024-04-27,8682.95,79,1604.72,388.3,326.15,2319.17,6363.78,5668.03,65.28,FY24-25,4,2,2024
1849,2024-04-28,4043.39,50,1165.31,315.3,606.43,2087.04,1956.35,1330.24,32.9,FY24-25,4,2,2024
1850,2024-04-29,4203.5,191,989.8,259.68,592.66,1842.14,2361.36,1808.72,43.03,FY24-25,4,2,2024
1851,2024-04-30,4065.29,183,1245.81,224.72,303.86,1774.39,2290.9,1758.58,43.26,FY24-25,4,2,2024
1852,2024-05-01,4166.78,69,1169.63,221.12,225.57,1616.32,2550.46,2065.56,49.57,FY24-25,5,2,2024
1853,2024-05-02,4043.92,117,1066.64,260.77,348.69,1676.1,2367.82,1864.99,46.12,FY24-25,5,2,2024
1854,2024-05-03,6783.52,197,887.12,282.56,480.76,1650.44,5133.08,4637.95,68.37,FY24-25,5,2,2024
1855,2024-05-04,7130.76,66,1724.34,216.81,673.15,2614.3,4516.46,3732.17,52.34,FY24-25,5,2,2024
1856,2024-05-05,4143.88,40,2278.02,289.08,477.09,3044.19,1099.69,186.43,4.5,FY24-25,5,2,2024
1857,2024-05-06,3751.47,93,1480.5,190.59,384.6,2055.69,1695.78,1079.07,28.76,FY24-25,5,2,2024
1858,2024-05-07,5707.12,161,1611.22,375.59,522.29,2509.1,3198.02,2445.29,42.85,FY24-25,5,2,2024
1859,2024-05-08,4171.67,45,1768.19,394.74,482.9,2645.83,1525.84,732.09,17.55,FY24-25,5,2,2024
1860,2024-05-09,5949.4,167,1683.28,229.57,292.85,2205.7,3743.7,3081.99,51.8,FY24-25,5,2,2024
1861,2024-05-10,5304.38,161,1076.54,223.98,293.74,1594.26,3710.12,3231.84,60.93,FY24-25,5,2,2024
1862,2024-05-11,2726.38,117,2359.92,317.79,297.77,2975.48,-249.1,-1141.74,-41.88,FY24-25,5,2,2024
1863,2024-05-12,7321.26,115,1121.34,426.54,871.98,2419.86,4901.4,4175.44,57.03,FY24-25,5,2,2024
1864,2024-05-13,7693.82,167,1824.04,448.67,629.0,2901.71,4792.11,3921.6,50.97,FY24-25,5,2,2024
1865,2024-05-14,4080.82,95,1765.1,159.73,410.94,2335.77,1745.05,1044.32,25.59,FY24-25,5,2,2024
1866,2024-05-15,4418.45,144,520.78,400.63,666.24,1587.65,2830.8,2354.5,53.29,FY24-25,5,2,2024
1867,2024-05-16,5428.8,172,1320.58,293.84,414.79,2029.21,3399.59,2790.83,51.41,FY24-25,5,2,2024
1868,2024-05-17,5501.69,192,1528.31,295.78,661.28,2485.37,3016.32,2270.71,41.27,FY24-25,5,2,2024
1869,2024-05-18,5987.82,23,1566.58,350.47,512.05,2429.1,3558.72,2829.99,47.26,FY24-25,5,2,2024
1870,2024-05-19,8015.31,129,1650.71,251.9,401.17,2303.78,5711.53,5020.4,62.64,FY24-25,5,2,2024
1871,2024-05-20,4734.58,147,1878.83,409.67,601.97,2890.47,1844.11,976.97,20.63,FY24-25,5,2,2024
1872,2024-05-21,3802.55,89,1496.24,442.4,520.63,2459.27,1343.28,605.5,15.92,FY24-25,5,2,2024
1873,2024-05-22,2931.02,153,1677.31,446.13,559.74,2683.18,247.84,-557.11,-19.01,FY24-25,5,2,2024
1874,2024-05-23,3903.6,191,1477.52,115.61,532.33,2125.46,1778.14,1140.5,29.22,FY24-25,5,2,2024
1875,2024-05-24,4950.31,115,991.33,277.03,530.75,1799.11,3151.2,2611.47,52.75,FY24-25,5,2,2024
1876,2024-05-25,7691.84,79,1516.2,106.48,620.08,2242.76,5449.08,4776.25,62.1,FY24-25,5,2,2024
1877,2024-05-26,4223.58,53,1874.54,223.47,887.57,2985.58,1238.0,342.33,8.11,FY24-25,5,2,2024
1878,2024-05-27,5335.68,82,2054.39,60.25,687.32,2801.96,2533.72,1693.13,31.73,FY24-25,5,2,2024
1879,2024-05-28,4975.37,54,1768.66,345.03,532.95,2646.64,2328.73,1534.74,30.85,FY24-25,5,2,2024
1880,2024-05-29,6782.59,193,2167.18,321.93,453.41,2942.52,3840.07,2957.31,43.6,FY24-25,5,2,2024
1881,2024-05-30,8790.4,116,1709.43,256.74,469.89,2436.06,6354.34,5623.52,63.97,FY24-25,5,2,2024
1882,2024-05-31,4203.7,93,1931.94,220.89,311.58,2464.41,1739.29,999.97,23.79,FY24-25,5,2,2024
1883,2024-06-01,4265.84,91,1968.7,331.4,599.68,2899.78,1366.06,496.13,11.63,FY24-25,6,2,2024
1884,2024-06-02,6566.24,116,1388.32,198.86,347.76,1934.94,4631.3,4050.82,61.69,FY24-25,6,2,2024
1885,2024-06-03,6022.84,194,1863.0,192.05,444.13,2499.18,3523.66,2773.91,46.06,FY24-25,6,2,2024
1886,2024-06-04,7770.06,30,1029.68,179.76,600.55,1809.99,5960.07,5417.07,69.72,FY24-25,6,2,2024
1887,2024-06-05,5875.89,187,1674.91,279.62,464.4,2418.93,3456.96,2731.28,46.48,FY24-25,6,2,2024
1888,2024-06-06,4461.06,170,1788.51,241.77,426.16,2456.44,2004.62,1267.69,28.42,FY24-25,6,2,2024
1889,2024-06-07,5885.98,16,2025.55,261.58,320.38,2607.51,3278.47,2496.22,42.41,FY24-25,6,2,2024
1890,2024-06-08,6663.06,79,1910.38,352.18,680.8,2943.36,3719.7,2836.69,42.57,FY24-25,6,2,2024
1891,2024-06-09,6230.72,136,2032.06,396.33,375.02,2803.41,3427.31,2586.29,41.51,FY24-25,6,2,2024
1892,2024-06-10,5760.91,152,1450.31,445.05,412.12,2307.48,3453.43,2761.19,47.93,FY24-25,6,2,2024
1893,2024-06-11,6600.01,169,1327.3,306.01,231.24,1864.55,4735.46,4176.1,63.27,FY24-25,6,2,2024
1894,2024-06-12,6753.94,157,1362.55,334.76,497.02,2194.33,4559.61,3901.31,57.76,FY24-25,6,2,2024
1895,2024-06-13,7073.24,152,1633.14,318.88,450.01,2402.03,4671.21,3950.6,55.85,FY24-25,6,2,2024
1896,2024-06-14,5973.06,185,595.63,132.58,527.28,1255.49,4717.57,4340.92,72.67,FY24-25,6,2,2024
1897,2024-06-15,4749.32,158,2165.88,263.03,323.81,2752.72,1996.6,1170.78,24.65,FY24-25,6,2,2024
1898,2024-06-16,5220.07,179,1521.94,263.49,610.13,2395.56,2824.51,2105.84,40.34,FY24-25,6,2,2024
1899,2024-06-17,6809.76,163,1292.5,248.92,224.12,1765.54,5044.22,4514.56,66.3,FY24-25,6,2,2024
